id,age,job,marital,education,default,amount,housing,loan,contact,day,month,duration,campaign,previous,y
11234,33,admin.,married,secondary,no,0.0,yes,no,cellular,21,nov,337.48564292959463,6,0,1
11235,37,self-employed,married,secondary,no,2203.0,no,yes,cellular,5,feb,291.0668008027674,8,0,0
11236,33,admin.,married,tertiary,no,79.0,yes,no,cellular,5,may,296.16888962099233,1,4,0
11237,43,blue-collar,married,primary,no,98.0,yes,no,sending _document,6,may,301.95614755268906,1,0,0
11238,33,blue-collar,married,secondary,no,-77.0,yes,no,cellular,28,jul,350.4422275819878,3,0,1
11239,24,student,single,secondary,no,1234.0,no,no,cellular,21,jul,,1,2,0
11240,33,technician,single,secondary,no,6325.0,no,no,cellular,13,aug,,2,0,0
11241,26,management,single,tertiary,no,761.0,no,no,cellular,2,feb,,1,0,0
11242,39,unemployed,divorced,secondary,no,507.0,yes,no,sending _document,12,may,270.4997507560413,7,0,0
11243,56,services,married,secondary,no,0.0,no,no,cellular,13,aug,333.98773827836624,4,0,1
11244,47,management,married,tertiary,no,1890.0,no,no,cellular,8,jul,,1,0,0
11245,29,management,single,tertiary,no,15459.0,no,no,cellular,18,feb,198.32897191438656,7,0,1
11246,34,services,married,secondary,no,382.0,yes,yes,cellular,21,jul,415.5288463745247,7,0,1
11247,39,blue-collar,married,primary,no,558.0,yes,no,sending _document,22,jul,418.3143561371032,1,3,1
11248,47,technician,married,tertiary,no,-744.0,yes,yes,cellular,20,nov,435.01197511505904,1,0,0
11249,39,management,single,tertiary,no,2454.0,yes,no,cellular,4,may,364.1497640499808,3,2,1
11250,31,blue-collar,married,primary,no,-537.0,yes,yes,cellular,21,jul,379.77402079697663,7,0,0
11251,53,management,married,tertiary,no,2327.0,no,no,cellular,8,aug,302.823453890832,2,0,0
11252,32,blue-collar,married,secondary,no,1331.0,yes,no,sending _document,5,may,324.7612877428518,2,0,0
11253,51,housemaid,married,primary,no,1093.0,no,yes,sending _document,18,jun,335.1398999940489,1,0,0
11254,30,student,single,secondary,no,61.0,no,yes,cellular,5,feb,268.01891007895296,5,2,0
11255,35,technician,single,secondary,no,1227.0,no,no,cellular,18,mar,166.36848260084813,4,6,1
11256,45,technician,divorced,secondary,no,146.0,no,no,cellular,8,jul,,1,0,0
11257,35,management,single,tertiary,no,362.0,no,no,cellular,27,aug,,4,0,0
11258,48,technician,married,secondary,no,466.0,no,no,cellular,19,aug,253.49205304691037,7,0,1
11259,32,admin.,single,tertiary,no,490.0,yes,no,sending _document,9,may,336.95071149205177,2,0,1
11260,36,technician,married,secondary,no,-342.0,yes,no,cellular,28,jul,,3,0,1
11261,39,admin.,married,secondary,no,168.0,no,no,cellular,6,oct,,1,0,0
11262,31,housemaid,married,unknown,yes,-6.0,no,yes,telephone,7,jul,244.50022540402594,2,0,0
11263,24,blue-collar,married,secondary,no,951.0,yes,no,sending _document,12,may,239.18821458422636,2,0,0
11264,37,unemployed,married,secondary,no,356.0,no,no,cellular,9,feb,,2,1,0
11265,58,management,married,tertiary,no,44.0,yes,no,sending _document,15,may,386.66584520581915,2,0,0
11266,30,services,single,secondary,no,9.0,no,yes,cellular,29,jan,269.2558785454148,2,2,0
11267,36,management,single,tertiary,no,613.0,no,no,cellular,7,aug,,2,0,0
11268,30,admin.,married,tertiary,no,501.0,yes,yes,cellular,25,may,385.8364963454359,1,0,0
11269,44,entrepreneur,married,primary,no,276.0,yes,yes,sending _document,15,may,,1,0,1
11270,28,admin.,married,secondary,no,49.0,yes,no,cellular,20,apr,,3,0,0
11271,41,technician,married,secondary,no,112.0,yes,no,cellular,17,nov,302.3847166438153,1,1,0
11272,40,services,married,secondary,no,884.0,no,no,cellular,15,jul,187.95701255194697,4,0,0
11273,36,admin.,married,secondary,no,670.0,yes,no,cellular,25,jul,402.2909841191225,3,0,1
11274,60,management,married,tertiary,no,759.0,no,no,cellular,14,aug,291.8726701854518,2,0,0
11275,39,management,married,tertiary,no,0.0,no,no,telephone,16,jul,,6,0,0
11276,46,management,married,tertiary,no,37378.0,yes,no,cellular,14,oct,357.0746191457045,1,1,0
11277,54,self-employed,married,unknown,no,204.0,no,no,cellular,27,aug,254.96857987510782,5,0,0
11278,47,housemaid,married,primary,no,201.0,yes,no,cellular,7,aug,364.0466548865461,2,1,0
11279,30,blue-collar,married,secondary,no,360.0,yes,yes,sending _document,2,jun,428.5395678005605,1,0,1
11280,47,technician,married,secondary,no,2480.0,no,no,cellular,6,aug,229.5764342368739,2,0,0
11281,36,services,married,secondary,no,0.0,yes,no,cellular,18,nov,322.8557218743752,2,0,0
11282,44,services,divorced,secondary,no,424.0,yes,no,sending _document,6,may,310.3007099115504,1,0,0
11283,78,retired,married,unknown,no,4807.0,no,no,telephone,22,oct,362.7664418986597,4,0,1
11284,56,retired,married,secondary,no,20.0,no,yes,cellular,19,aug,355.78966514665564,3,0,0
11285,43,admin.,single,secondary,no,-497.0,yes,no,sending _document,6,may,301.7673095973864,2,0,0
11286,51,services,married,unknown,no,3413.0,no,no,cellular,27,aug,,7,0,0
11287,37,blue-collar,single,unknown,no,871.0,yes,no,cellular,2,aug,,1,4,1
11288,38,admin.,married,secondary,no,-295.0,no,no,cellular,14,jul,,3,0,0
11289,34,admin.,single,secondary,no,1504.0,yes,no,sending _document,12,may,379.69793750049655,3,0,1
11290,37,management,married,tertiary,no,489.0,yes,yes,cellular,20,apr,456.09631750198315,2,0,1
11291,55,technician,married,tertiary,no,0.0,no,no,cellular,17,nov,,1,0,0
11292,45,blue-collar,married,primary,no,292.0,yes,no,cellular,29,aug,344.7429816928544,4,0,1
11293,39,technician,married,secondary,no,462.0,no,no,cellular,27,aug,,4,0,0
11294,59,management,divorced,tertiary,no,1611.0,yes,no,sending _document,4,jun,361.05152138801543,2,0,0
11295,62,retired,married,secondary,no,4829.0,no,no,cellular,6,aug,245.02051591621392,1,0,0
11296,39,technician,married,secondary,no,1385.0,yes,yes,telephone,9,jul,435.265913558586,1,0,0
11297,51,technician,single,tertiary,no,318.0,no,no,cellular,4,may,,3,0,0
11298,38,blue-collar,married,secondary,no,502.0,yes,no,sending _document,2,jun,367.03891459798433,2,0,1
11299,41,technician,married,secondary,no,2185.0,yes,no,cellular,7,apr,397.4631661204886,4,4,1
11300,33,blue-collar,married,secondary,no,202.0,yes,no,cellular,17,apr,240.73018681005473,1,0,0
11301,35,services,married,secondary,no,2179.0,no,no,cellular,20,apr,,1,0,0
11302,34,management,single,tertiary,no,9827.0,yes,no,cellular,13,aug,316.8375604166953,4,0,1
11303,54,management,divorced,tertiary,no,1692.0,yes,no,cellular,29,jul,,5,0,1
11304,29,admin.,single,secondary,no,873.0,no,no,cellular,5,mar,,2,0,0
11305,44,self-employed,single,tertiary,no,149.0,yes,no,sending _document,19,may,,10,0,1
11306,39,technician,married,secondary,no,0.0,yes,no,cellular,23,oct,348.21131411965666,1,1,1
11307,30,technician,single,secondary,no,281.0,no,no,cellular,12,aug,,2,0,0
11308,40,admin.,married,secondary,no,1011.0,yes,no,cellular,11,may,415.3477810045559,2,0,1
11309,36,technician,divorced,secondary,no,2823.0,yes,no,cellular,8,jun,271.1877984494639,1,6,0
11310,57,retired,married,secondary,no,3783.0,yes,no,sending _document,6,jun,,3,0,1
11311,35,technician,divorced,secondary,no,56.0,no,no,cellular,29,aug,,12,0,0
11312,34,technician,divorced,secondary,no,705.0,yes,yes,cellular,2,apr,362.42672620168804,1,0,0
11313,51,technician,married,tertiary,no,-3.0,no,no,cellular,25,aug,,9,0,0
11314,30,blue-collar,divorced,primary,no,-258.0,yes,no,cellular,18,may,320.02514577032406,2,0,0
11315,39,technician,single,tertiary,no,861.0,no,no,sending _document,20,jun,,5,0,0
11316,32,blue-collar,married,tertiary,no,143.0,yes,yes,cellular,18,may,393.0095930570353,1,0,0
11317,50,blue-collar,married,unknown,no,1389.0,yes,no,sending _document,19,jun,391.2821774696587,3,0,1
11318,28,housemaid,married,secondary,no,1294.0,yes,no,cellular,8,jul,244.7909898113211,2,0,0
11319,59,management,married,tertiary,no,3640.0,no,no,cellular,17,nov,260.48014800773177,2,0,0
11320,35,technician,single,secondary,no,2471.0,yes,yes,cellular,25,jul,355.6542861022499,5,0,0
11321,49,entrepreneur,divorced,primary,yes,-736.0,no,no,cellular,31,jul,,6,0,0
11322,35,blue-collar,married,primary,no,883.0,yes,yes,sending _document,20,jun,494.0030651430809,5,0,1
11323,44,technician,married,secondary,no,339.0,yes,yes,telephone,6,aug,426.126262754403,3,0,1
11324,31,services,single,secondary,no,91.0,yes,no,cellular,18,may,238.78913733145768,2,0,0
11325,51,blue-collar,married,secondary,no,8180.0,yes,no,cellular,20,nov,379.6908185369765,1,0,0
11326,32,management,married,tertiary,no,8.0,yes,no,cellular,26,may,240.2725105013143,2,0,0
11327,46,management,married,tertiary,no,-267.0,no,no,sending _document,23,may,254.74810196763102,3,0,0
11328,29,management,single,tertiary,no,91.0,yes,no,telephone,28,jul,355.0410933648376,4,0,1
11329,58,retired,married,secondary,no,3382.0,no,yes,cellular,28,may,354.70855097985134,2,2,1
11330,30,blue-collar,married,secondary,no,-166.0,yes,yes,sending _document,13,may,419.98817926069785,5,0,1
11331,48,technician,married,secondary,no,268.0,no,no,cellular,16,jul,159.4311660061537,1,0,0
11332,35,services,single,secondary,no,719.0,yes,no,cellular,18,may,414.73701966805265,3,3,1
11333,55,unemployed,married,secondary,no,377.0,no,no,cellular,8,oct,,1,1,0
11334,27,technician,married,secondary,no,0.0,yes,yes,cellular,25,jul,365.39859880367743,2,0,0
11335,27,student,single,secondary,no,111.0,no,no,cellular,7,jul,,2,0,0
11336,31,blue-collar,married,primary,no,42.0,yes,no,cellular,14,may,,3,0,1
11337,38,technician,single,secondary,no,1685.0,yes,no,sending _document,5,may,297.5553712991031,1,0,0
11338,34,technician,married,secondary,no,210.0,yes,yes,cellular,12,may,371.0294479913339,2,1,0
11339,30,entrepreneur,divorced,secondary,no,151.0,yes,no,cellular,23,jul,241.72743296735894,4,0,1
11340,29,admin.,single,secondary,no,65.0,yes,no,cellular,14,may,274.2161402791014,6,0,0
11341,39,blue-collar,married,secondary,no,11.0,no,no,sending _document,29,may,236.64479929180456,2,0,1
11342,28,management,single,tertiary,no,111.0,yes,yes,cellular,28,jul,397.45794062482025,2,0,1
11343,35,blue-collar,divorced,secondary,no,52.0,yes,no,sending _document,30,may,311.5929007958756,1,0,1
11344,28,student,single,secondary,no,0.0,yes,no,sending _document,15,may,243.39516635380326,3,0,0
11345,26,services,married,secondary,no,4.0,yes,no,cellular,28,jul,272.78318344532175,2,0,0
11346,30,technician,single,tertiary,no,-3.0,yes,no,cellular,24,jul,268.84068478827163,4,0,0
11347,20,student,single,primary,no,825.0,no,no,sending _document,28,aug,55.682014833116746,1,0,0
11348,33,blue-collar,married,secondary,no,0.0,no,no,sending _document,7,may,235.0462305098099,1,0,1
11349,45,management,single,tertiary,no,4831.0,no,no,cellular,29,jan,255.29008939957754,11,0,1
11350,33,management,married,secondary,no,165.0,yes,no,telephone,5,feb,430.93058953732674,3,15,1
11351,55,management,married,tertiary,no,1713.0,no,no,cellular,27,aug,275.94759022287826,5,0,1
11352,33,management,single,tertiary,no,3170.0,no,no,cellular,28,oct,,2,0,0
11353,54,unemployed,married,primary,no,6427.0,yes,no,telephone,19,nov,376.7647783225463,1,0,0
11354,48,self-employed,married,secondary,no,252.0,no,no,cellular,7,jul,272.2289972574051,5,0,1
11355,32,management,married,tertiary,no,2044.0,yes,no,cellular,19,nov,225.04088632674387,1,0,0
11356,40,blue-collar,single,secondary,no,322.0,yes,no,cellular,7,may,,1,0,1
11357,37,management,married,tertiary,no,675.0,no,no,cellular,26,aug,,13,0,0
11358,56,retired,married,primary,no,855.0,no,no,sending _document,5,jun,,2,0,0
11359,35,services,divorced,secondary,no,1529.0,no,no,sending _document,20,jun,186.51062479997606,5,0,0
11360,42,unemployed,married,primary,no,11.0,no,no,cellular,7,jul,174.0213698439571,3,0,0
11361,37,admin.,married,secondary,no,525.0,yes,no,sending _document,23,may,401.17500955198904,1,0,1
11362,59,retired,married,secondary,no,3382.0,yes,no,sending _document,13,may,,1,0,1
11363,56,self-employed,divorced,tertiary,no,966.0,yes,no,cellular,11,may,354.7863829463252,2,0,0
11364,33,services,divorced,secondary,no,2.0,yes,no,sending _document,16,may,304.80022559034234,1,0,1
11365,41,entrepreneur,married,tertiary,no,121.0,yes,no,cellular,5,may,304.7761685713995,1,1,0
11366,53,admin.,divorced,secondary,no,-372.0,yes,no,sending _document,26,may,443.28823617761736,1,0,1
11367,33,management,married,tertiary,no,255.0,yes,no,cellular,21,jul,387.033106188262,2,0,1
11368,31,self-employed,single,tertiary,no,120.0,yes,no,sending _document,8,may,320.48449597231274,2,0,0
11369,45,services,married,secondary,no,88.0,yes,no,cellular,25,jul,405.2568375908852,4,0,1
11370,37,management,married,primary,no,1404.0,yes,no,cellular,2,feb,343.55994926139897,1,0,1
11371,23,blue-collar,single,secondary,yes,-207.0,yes,no,sending _document,3,jun,303.82147810734153,1,0,1
11372,60,admin.,married,secondary,no,1880.0,yes,no,sending _document,15,may,416.28672137551223,4,0,1
11373,36,services,married,secondary,no,393.0,yes,yes,sending _document,21,may,405.6170153098764,1,0,0
11374,44,self-employed,divorced,tertiary,no,4.0,yes,no,sending _document,6,may,264.9109536021872,3,0,0
11375,30,management,married,tertiary,no,3330.0,no,no,cellular,7,aug,253.3824213245263,6,0,1
11376,28,unemployed,single,primary,no,236.0,no,no,cellular,4,may,,1,3,0
11377,32,management,single,tertiary,no,191.0,no,no,cellular,8,jul,,4,0,0
11378,28,technician,divorced,secondary,no,477.0,yes,yes,cellular,10,jul,,1,0,1
11379,33,admin.,married,secondary,no,95.0,yes,no,cellular,10,aug,232.26362719017825,1,1,0
11380,39,unemployed,divorced,secondary,no,193.0,yes,no,sending _document,15,may,296.2665135949456,1,0,0
11381,37,admin.,married,secondary,no,3420.0,no,no,telephone,12,aug,,1,0,0
11382,32,technician,married,secondary,no,56.0,yes,no,cellular,8,may,335.5126295460221,1,5,1
11383,32,technician,married,tertiary,no,52.0,yes,yes,cellular,5,may,294.4876280913139,1,0,0
11384,38,management,divorced,tertiary,no,0.0,yes,yes,cellular,4,dec,506.09572879305483,1,0,1
11385,57,technician,married,secondary,no,792.0,yes,no,sending _document,5,may,370.0056019855408,2,0,0
11386,28,blue-collar,single,secondary,no,3817.0,yes,no,cellular,4,may,270.89428349938123,3,0,0
11387,37,services,married,secondary,no,393.0,yes,yes,cellular,13,may,435.9297711426135,1,1,0
11388,30,technician,single,secondary,no,1395.0,yes,no,cellular,15,may,246.8428549416729,2,1,0
11389,44,technician,single,secondary,no,1195.0,yes,no,cellular,19,nov,387.63430949702627,6,9,0
11390,50,blue-collar,married,tertiary,no,676.0,no,no,sending _document,11,jun,,1,0,0
11391,51,management,divorced,tertiary,no,0.0,yes,no,cellular,28,jul,404.66187541549687,4,0,0
11392,54,entrepreneur,divorced,tertiary,no,5784.0,no,no,cellular,21,nov,267.199144555888,5,0,1
11393,58,management,married,tertiary,no,136.0,yes,no,cellular,8,jul,383.69352630757544,1,0,1
11394,54,blue-collar,married,primary,no,0.0,no,no,sending _document,16,jun,,6,0,0
11395,26,services,single,secondary,no,531.0,yes,yes,cellular,6,feb,291.04356136137545,1,0,0
11396,31,entrepreneur,single,secondary,no,0.0,yes,no,telephone,21,nov,277.811622608122,2,0,0
11397,32,services,single,secondary,no,671.0,yes,no,cellular,17,apr,317.8186109823819,2,3,0
11398,36,blue-collar,married,secondary,no,723.0,yes,no,cellular,31,jul,297.7561275496596,2,0,0
11399,57,retired,divorced,primary,no,606.0,no,no,cellular,4,may,258.82928337633746,2,0,0
11400,52,blue-collar,married,primary,no,796.0,no,no,cellular,22,aug,216.69585527456,2,0,0
11401,47,self-employed,divorced,secondary,no,218.0,yes,no,sending _document,12,may,341.2932029738266,7,0,0
11402,45,retired,divorced,secondary,no,1735.0,no,yes,sending _document,17,jun,301.7608802211835,1,0,0
11403,58,unemployed,married,secondary,no,18.0,no,no,cellular,31,jul,270.1854292340995,1,0,0
11404,52,management,married,tertiary,no,193.0,no,no,cellular,30,apr,253.97620622160258,1,1,0
11405,26,student,single,tertiary,no,1134.0,no,no,cellular,21,apr,133.08439886917176,4,0,1
11406,43,admin.,married,tertiary,no,1317.0,yes,no,cellular,4,feb,395.3273762455878,1,0,1
11407,38,technician,single,secondary,no,1711.0,no,no,telephone,30,sep,279.63261884514975,1,0,1
11408,44,housemaid,divorced,secondary,no,653.0,no,no,cellular,17,nov,,1,0,0
11409,49,retired,married,primary,no,18.0,no,no,sending _document,30,jul,,1,0,0
11410,37,blue-collar,married,secondary,no,1731.0,yes,yes,sending _document,29,may,348.66769115057747,4,0,0
11411,48,blue-collar,married,secondary,no,134.0,no,no,cellular,29,aug,,7,0,0
11412,39,technician,married,primary,no,2118.0,yes,no,cellular,17,apr,323.41909767624657,2,0,0
11413,35,housemaid,single,unknown,no,4378.0,no,no,sending _document,9,jun,215.01788887134316,3,0,1
11414,35,blue-collar,married,secondary,no,1397.0,yes,no,cellular,28,jul,356.8989093021337,4,0,0
11415,74,retired,married,tertiary,no,6027.0,no,no,cellular,14,aug,347.47211466817976,2,0,1
11416,70,retired,divorced,secondary,no,6850.0,no,no,telephone,5,mar,350.7538843388025,3,1,1
11417,40,unemployed,divorced,secondary,no,4082.0,yes,no,cellular,4,feb,319.70246193430046,1,0,0
11418,37,admin.,divorced,secondary,no,0.0,yes,no,sending _document,30,may,309.10686749637495,5,0,0
11419,49,management,divorced,tertiary,no,557.0,yes,no,cellular,29,jan,411.23964942858436,1,5,0
11420,40,admin.,married,secondary,no,1010.0,yes,no,sending _document,14,may,301.9780792332159,1,0,0
11421,29,services,single,secondary,no,487.0,yes,yes,sending _document,9,may,460.7899630782122,2,0,0
11422,32,services,married,secondary,no,21.0,no,no,sending _document,6,jun,,15,0,0
11423,56,admin.,divorced,secondary,no,0.0,no,no,cellular,18,nov,233.4566859931371,1,2,0
11424,48,retired,married,secondary,no,67.0,no,no,telephone,14,jul,,2,0,0
11425,33,blue-collar,married,secondary,no,328.0,yes,no,telephone,30,jul,320.15531902291355,9,0,0
11426,33,management,married,tertiary,no,0.0,no,no,cellular,21,aug,,2,0,0
11427,31,technician,single,secondary,no,253.0,no,no,cellular,13,jan,,1,0,0
11428,40,self-employed,married,secondary,no,1749.0,no,no,cellular,14,jul,,12,0,0
11429,32,student,married,tertiary,no,744.0,yes,no,cellular,14,may,267.37971418256495,2,1,0
11430,60,retired,married,primary,no,1369.0,no,yes,cellular,28,jan,349.02259091342324,2,0,0
11431,57,retired,married,secondary,no,1044.0,no,no,telephone,11,jan,290.7986728907176,1,2,0
11432,70,retired,married,tertiary,no,44.0,no,no,cellular,18,sep,373.71564800945197,2,2,1
11433,41,housemaid,married,primary,no,3291.0,yes,no,sending _document,15,may,337.80527712564333,4,0,1
11434,32,blue-collar,married,primary,no,268.0,yes,yes,cellular,18,may,423.10129550730477,1,0,0
